,ApplID,Report_ID,Month,"Amount directly diverted or 
              collected to storage 
              (Acre-Feet)","Amount beneficially used 
              (Acre-Feet)","Amount directly diverted or 
              collected to storage 
              (Gallons)","Amount beneficially used 
              (Gallons)","Amount directly diverted or 
              collected to storage 
              (Unknown)","Amount beneficially used 
              (Unknown)","Amount directly diverted or 
              collected to storage 
              (Million Gallons)","Amount beneficially used 
              (Million Gallons)",NA
5984,G193275,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306261,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
5985,G193275,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247587,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
5986,G193275,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220137,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
5987,G193275,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169635,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
5988,G193275,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125303,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
5989,G193275,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109275,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
5990,G193274,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353111,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
5991,G193274,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305324,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
5992,G193274,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247586,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
5993,G193274,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219792,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
5994,G193274,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168697,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
5995,G193274,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124598,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
5996,G193274,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108534,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
5997,G332608,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352592,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
5998,G332608,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306146,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
5999,G332608,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247940,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6000,G332608,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220196,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6001,G332608,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169526,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6002,G332608,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124297,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6003,G332608,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108213,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6004,G332607,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352591,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6005,G332607,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305961,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6006,G332607,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247939,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6007,G332607,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220565,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6008,G332607,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169343,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6009,G332607,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124861,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6010,G332607,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108809,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6011,G363209,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220740,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6012,G363209,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169666,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6013,G363209,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125175,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6014,G363209,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109140,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6015,G363205,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248239,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6016,G363205,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219988,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6017,G363205,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169315,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6018,G363205,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125174,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6019,G363205,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109139,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6020,G332606,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352832,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6021,G332606,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305598,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6022,G332606,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247938,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6023,G332606,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219851,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6024,G332606,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168976,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6025,G332606,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124480,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6026,G332606,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108408,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6027,G332609,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352793,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6028,G332609,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306147,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6029,G332609,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247941,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6030,G332609,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219510,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6031,G332609,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169527,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6032,G332609,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124862,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6033,G332609,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108810,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6034,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352418,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6035,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305711,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6036,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247585,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6037,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220136,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6038,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169088,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6039,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=178866,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6040,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124400,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6041,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=178865,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6042,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108321,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6043,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=178863,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6044,G193272,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=178862,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6045,G363216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352055,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6046,G363216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306123,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6047,G363216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248241,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6048,G363216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219989,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6049,G363216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169502,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6050,G363216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124092,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6051,G363216,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=107999,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6052,G561738,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352185,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6053,G561738,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248454,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6054,G561738,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169562,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6055,G561738,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125048,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6056,G561738,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109011,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6057,G193266,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306073,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6058,G193266,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247580,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6059,G193266,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219434,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6060,G193266,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169452,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6061,G193266,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125125,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6062,G193266,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109089,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6063,G193267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306260,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6064,G193267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247581,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6065,G193267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219625,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6066,G193267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169634,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6067,G193267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125301,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6068,G193267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109273,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6069,G193269,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305710,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6070,G193269,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247582,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6071,G193269,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219790,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6072,G193269,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169087,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6073,G193269,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124597,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6074,G193269,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108533,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6075,G363189,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352622,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6076,G363189,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248236,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6077,G363189,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220169,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6078,G363189,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169665,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6079,G363189,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108946,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6080,G363185,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352053,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6081,G363185,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248233,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6082,G363185,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219987,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6083,G363185,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168951,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6084,G363185,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108362,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6085,G193263,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352070,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6086,G193263,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306072,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6087,G193263,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247579,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6088,G193263,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219789,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6089,G193263,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169451,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6090,G193263,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124399,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6091,G193263,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108320,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6092,G363187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351876,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6093,G363187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248235,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6094,G363187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220361,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6095,G363187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169314,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6096,G363187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108784,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6097,G363190,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352054,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6098,G363190,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248237,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6099,G363190,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220531,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6100,G363190,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168749,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6101,G363190,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=107998,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6102,G363186,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352257,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6103,G363186,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248234,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6104,G363186,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219671,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6105,G363186,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168748,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6106,G363186,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108945,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6107,G193270,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305137,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6108,G193270,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=287798,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6109,G193270,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247583,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6110,G193270,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219791,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6111,G193270,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168518,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6112,G193270,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125126,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6113,G193270,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109090,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6114,G193271,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352048,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6115,G193271,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304963,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6116,G193271,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247584,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6117,G193271,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220694,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6118,G193271,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168350,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6119,G193271,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125302,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6120,G193271,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109274,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6121,G363149,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220530,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6122,G363149,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168390,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6123,G363149,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124265,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6124,G363149,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108180,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6125,G363147,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220738,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6126,G363147,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168389,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6127,G363147,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124983,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6128,G363147,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108944,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6129,G193261,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305528,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6130,G193261,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247577,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6131,G193261,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219624,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6132,G193261,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168905,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
