ApplID,lat,long
S012715,38.20933892,-119.1540928
S012653,38.17391446,-119.1543909
S012659,38.18256689,-119.1187422
S012691,38.24697541,-119.2044248
S012728,38.22953254,-119.1669548
S012619,38.66359935,-119.5547964
S012621,38.50648478,-119.4876391
S012626,38.64175314,-119.600378
S012714,38.22281629,-119.1803054
S012674,38.19186402,-119.0465327
S012625,38.64617974,-119.58867
S012684,38.24919295,-119.2063013
S012707,38.22281629,-119.1803054
S012719,38.21103771,-119.1585869
S012642,38.12065493,-119.0854819
S012647,38.13392805,-119.1641602
S012685,38.24919295,-119.2063013
S012669,38.19186402,-119.0465327
S012670,38.19186402,-119.0465327
S012702,38.2447769,-119.2042893
S012711,38.22281629,-119.1803054
S012722,38.22953254,-119.1669548
S012735,38.16584202,-119.1211424
S012618,37.92449565,-118.4772014
S012651,38.1456761,-119.1587311
S012637,38.10139637,-119.1292967
S012720,38.22953254,-119.1669548
S012597,39.04426942,-123.0634143
S012649,38.13392805,-119.1641602
S012682,38.24697541,-119.2044248
S012717,38.20933892,-119.1540928
S012723,38.22953254,-119.1669548
S012731,38.23778545,-119.1681984
S012623,38.65531925,-119.6055258
S012650,38.13392805,-119.1641602
S012693,38.24697541,-119.2044248
S012593,39.04377546,-123.0723862
S012681,38.1951375,-119.0447281
S012698,38.2447769,-119.2042893
S012620,38.56725097,-119.5192637
S012633,38.60360561,-119.6020127
A028684,37.35382278,-122.3660558
A028684,37.36301532,-122.3580254
A028682,39.3913258,-120.7162492
S012578,32.79609019,-116.3278074
S012586,34.39513452,-114.8127586
S012580,32.77135698,-116.32372
S012588,34.39774152,-114.8073522
S012582,32.77288982,-116.2676046
S012585,34.46772982,-115.2036395
S012579,32.77163743,-116.3137983
A028680,39.37227712,-121.0516227
A028680,39.36650876,-121.0513464
A028680,39.37333941,-121.0471862
A028680,39.37433048,-121.0508875
A028680,39.3758204,-121.048391
S012587,34.39209453,-114.7913181
S012577,32.98733323,-116.4768432
S012583,32.75983428,-116.2711804
S012584,32.75117542,-116.2205393
S012581,32.77449942,-116.3494227
A028676,39.2462899,-123.3204497
A028679,37.04227718,-119.5469389
A028663,39.9004,-121.6201
A028667,36.78654922,-121.2569352
A028667,36.78064015,-121.2497604
A016368C01,38.7266,-120.9221
A011588C02,38.7266,-120.9221
A028660,39.00573391,-121.3331425
A016368C02,38.7267,-120.9222
A011588C01,38.7267,-120.9221
A025062,38.0692,-122.7984
A025062,38.0692,-122.7985
A025062,38.0798,-122.7838
A025062,38.0689,-122.7977
A025062,38.0692,-122.7984
A028657,40.81057185,-123.4809924
S012884,40.51918272,-121.678448
A028654,38.12156418,-120.8603025
S012325,40.00340971,-121.250056
A024397A,38.33423669,-122.3543996
A024397A,38.34124178,-122.3533883
S012562,41.30519906,-122.3256079
A016792A,39.26817669,-121.1173103
A016792B,39.26817669,-121.1173103
A028653,39.26144372,-123.2849692
A028653,39.26061625,-123.2853073
A028650,39.26135825,-123.2927385
A028631,39.17414195,-120.2341997
A028649,39.2593235,-123.2653275
A028649,39.25837597,-123.2640743
A028635,39.2437,-123.3211
A028632,39.26214555,-123.283569
A028633,39.262,-123.2814
A028641,39.24418227,-123.2940135
A028651,39.23958615,-123.2874851
A028643,39.24130016,-123.281425
A028642,39.25665801,-123.2956546
A028642,39.25663065,-123.2981265
A028640,39.24993777,-123.3073624
A028640,39.24580396,-123.3086986
A028640,39.25291818,-123.3109494
A028636,39.2622784,-123.2713852
A028636,39.26462918,-123.269838
A028630,39.09418808,-120.978174
A028626,37.5177696,-120.4368947
S012550,39.09418808,-120.978174
A028623,38.41098041,-120.7422371
A028622,37.18558424,-120.310673
S012564,36.50539126,-117.5309709
A000842,41.53103662,-120.1875896
S012568,32.76525695,-115.2677851
S012567,37.4173745,-117.91843
S012574,32.97430437,-116.4621367
S012565,36.58556122,-117.5720314
S012573,32.96996612,-116.4243043
S012570,33.41024328,-114.8564538
S012572,32.79252777,-116.3090946
S012571,32.77326524,-116.3461682
S012575,32.9654433,-116.4976532
S012569,33.37176061,-115.638973
S012566,37.37169788,-117.9397215
A028621,37.60360139,-121.6026729
S012551,41.33495186,-122.828115
A028615,39.27344933,-121.3327368
A028615,39.27649359,-121.3369473
A028616,39.26907249,-121.335604
A028616,39.2744364,-121.3373199
A028616,39.27925916,-121.3404542
A028613,39.31536261,-123.799152
A028611,38.39892421,-122.2383508
A028610,41.08320952,-120.3671054
A028607,35.99442598,-117.1426722
A025138,39.8089639,-123.5352978
A028602,37.40681654,-121.7329329
A028605,39.17128027,-120.9860561
A028605,39.17347672,-120.9860246
A028603,38.82219833,-121.1484728
S012310,41.03063,-124.0076222
S012554,35.85684222,-117.0281519
S012560,36.12248626,-117.2158151
S012561,36.51268067,-117.5206227
S012558,36.21735129,-117.1668508
A028592,39.20778535,-120.2162399
A028594,40.66340869,-120.2995046
A028596,40.65418113,-120.3161428
S012552,35.72887467,-117.9375733
S012559,36.2164973,-117.2007762
A028588,40.836698,-120.0185219
S012553,35.86885655,-117.04844
S012557,36.19516894,-117.1538146
S012555,36.04199257,-117.2254369
S012556,36.11649018,-117.1299432
S012535,39.1013352,-122.4940751
S012844,41.39378685,-120.7642231
S012849,41.00102779,-120.7568638
S012855,41.36601987,-120.602783
S012532,39.1463194,-123.0741149
S012840,41.11246835,-120.3017711
S012533,38.74449324,-122.7328417
S012534,39.15385216,-122.476457
S012538,39.10860896,-123.0691377
S012531,39.12848057,-122.5029019
S012856,41.09058164,-120.6055071
S012543,38.95206176,-122.5911493
S012542,39.05059711,-123.0314623
S012847,41.29243123,-120.6831376
S012845,41.400427,-120.7562608
S012530,39.18829925,-122.5710717
S012539,39.10629079,-122.490938
S012842,41.50970839,-120.648665
S012851,41.40604023,-120.7940711
S012848,41.07151238,-120.3171499
S012854,41.63936118,-120.3666413
S012541,38.67649368,-122.3606523
S012841,41.06411789,-120.2718145
S012843,40.99240786,-120.3146265
S012850,41.64369502,-120.3625084
S012537,39.08844087,-122.4915186
S012546,39.15878725,-122.5107004
S012846,41.39351932,-120.752017
S012853,41.05947415,-120.2733864
S012536,39.05733889,-123.045296
S012540,38.85947348,-122.3250535
S012857,41.05872034,-120.2688722
S012545,39.10983186,-122.4976588
S012852,41.3130914,-120.7265962
S012544,39.1419786,-122.4925964
A028582,37.40531877,-121.731703
A028582,37.40956274,-121.7329782
A028582,37.41051849,-121.7335105
S012455,40.89329297,-120.9372268
S012456,40.89852968,-120.9394947
S012454,40.89659836,-120.9384402
S012466,40.90349187,-120.9417673
S012469,40.99099776,-120.3309672
S012463,40.90349187,-120.9417673
S012461,40.90349187,-120.9417673
S012471,41.02984104,-120.3691443
S012467,41.33239811,-120.441248
S012460,40.89494151,-120.9373813
S012462,40.89659836,-120.9384402
S012459,40.89439588,-120.9377518
S012458,40.89852968,-120.9394947
S012464,40.89852968,-120.9394947
S012468,41.01576861,-120.354448
S012457,40.89852968,-120.9394947
S012465,40.90129107,-120.9412596
S012470,41.03929293,-120.3971939
A028571,41.08320952,-120.3671054
A028567,39.9006,-121.6195
A028570,41.08320952,-120.3671054
A028569,36.64377734,-119.1444462
A028565,41.84551649,-121.7034893
S012547,37.4681,-119.6086
A028564,39.53695715,-120.8878835
A013925,40.28860464,-120.49383
S012243,40.62233536,-123.1341676
S012244,40.64136404,-123.1393563
S012242,40.61082491,-123.1181221
A028561,39.17115216,-120.9871163
A028554,37.26972126,-122.3074151
A028552,36.99792698,-119.7032947
A028546,38.42452912,-121.3521814
A028547,37.30362669,-119.6118848
A028547,37.30164773,-119.6009055
S012241,38.66980994,-122.7944221
A028542,40.69545161,-122.0362728
S012264,36.40582302,-118.8102961
S012274,36.39397265,-118.7879002
S012285,36.25616151,-118.8438995
S012258,36.40724392,-118.8422364
S012284,36.26054291,-118.8338847
S012290,36.25316489,-118.8639157
S012287,36.24963452,-118.7972809
S012289,36.25756049,-118.8642471
S012267,36.39180794,-118.8069327
S012288,36.25316489,-118.8639157
S012254,36.44132634,-118.857806
S012277,36.3903808,-118.7766982
S012283,36.26684067,-118.820133
S012304,36.28613396,-118.8682688
S012245,36.42642469,-118.8099058
S012247,36.43744679,-118.8323162
S012256,36.4080629,-118.8384966
S012263,36.40582302,-118.8102961
S012281,36.27866649,-118.8292659
S012251,36.43384532,-118.8122673
S012265,36.40199229,-118.81982
S012302,36.37280148,-118.7774281
S012252,36.42562341,-118.8245238
S012298,36.3769245,-118.778775
S012257,36.40724392,-118.8422364
S012280,36.38407737,-118.78453
S012305,36.28202059,-118.8747221
S012307,36.38407737,-118.78453
S012259,36.39819607,-118.8555065
S012294,36.28173409,-118.8642049
S012250,36.43384532,-118.8122673
S012249,36.43384532,-118.8122673
S012292,36.27625442,-118.8771062
S012269,36.39507873,-118.7919745
S012268,36.39097706,-118.8028577
S012278,36.3903808,-118.7766982
S012301,36.33826401,-118.8209863
S012266,36.40222918,-118.7967126
S012260,36.39377866,-118.8385263
S012271,36.39536236,-118.7970704
S012296,36.28199775,-118.8550439
S012276,36.39180794,-118.8069327
S012273,36.38354862,-118.7960821
S012279,36.39397265,-118.7879002
S012282,36.27399808,-118.8302939
S012246,36.43744679,-118.8323162
S012255,36.41491679,-118.8289662
S012295,36.28612035,-118.8567327
S012253,36.43084161,-118.8238322
S012297,36.38295286,-118.7709443
S012291,36.26388403,-118.8689849
S012299,36.36868166,-118.7777795
S012275,36.39180794,-118.8069327
S012270,36.39536236,-118.7970704
S012262,36.41215658,-118.8201362
S012293,36.27597045,-118.8686253
S012286,36.25616151,-118.8438995
S012261,36.39734972,-118.8385189
S012303,36.28612035,-118.8567327
S012248,36.43384532,-118.8122673
S012272,36.38738962,-118.7933541
S012300,36.32753584,-118.8115056
A028541,37.40573206,-122.4178016
S012232,38.41024781,-121.2821631
G362839,34.90233503,-114.6356584
A028539,37.41602686,-120.9763802
A028538,37.30505926,-122.2504953
S001453,40.78738305,-121.8013902
S001455,40.80505202,-121.8721426
S001454,40.80281971,-121.8428865
A028537,40.66899619,-122.9199
A015470A,40.6273228,-122.2754692
C003886,40.27621764,-121.3756768
A025749A,38.97862437,-123.1519666
A025749A,38.97986333,-123.1516349
S012236,37.4785,-122.4063
S012229,38.26640055,-122.9601024
A025749B,38.97862437,-123.1519666
A025749B,38.97986333,-123.1516349
S012240,38.81271138,-122.7135376
A028530,37.61781344,-121.6318016
A028527,40.40806047,-123.201648
S012221,39.93668574,-120.8663581
S012223,40.15700991,-123.9636362
G332425,33.81821915,-116.3947129
S012220,39.48528018,-120.3180066
G332426L002,33.89553367,-117.2003183
S012505,34.27725459,-116.5311094
S012506,34.33425075,-116.6342932
S012501,35.51543109,-116.2550903
S012502,34.25840931,-116.6593647
S012504,34.23711521,-116.6597063
S012508,32.95132415,-115.2839579
S012507,33.02082579,-114.6887301
S012503,34.25590156,-116.6562608
A024968A,38.58424514,-122.8560935
A024968A,38.58630448,-122.8561183
A024968A,38.58767996,-122.8557849
A028513,40.06998535,-122.4990107
A024969B,38.58630448,-122.8561183
A024969B,38.58424514,-122.8560935
A024969B,38.58767996,-122.8557849
A024968B,38.58424514,-122.8560935
A024968B,38.58630448,-122.8561183
A024968B,38.58767996,-122.8557849
A028514,40.07935818,-122.4899675
A028516,37.7409598,-121.8446562
S012219,37.19780213,-121.7957606
S012528,36.49660584,-118.9294907
S012522,36.5493457,-118.9274005
S012520,35.96656332,-118.0277427
S012517,37.34798866,-118.5293411
S012519,36.55017309,-118.932847
S012518,37.34798866,-118.5293411
S012527,36.4938589,-118.9294932
S012521,35.96656332,-118.0277427
S012516,36.45060714,-118.8156269
S012525,36.46216987,-118.8326028
S012526,36.42370633,-118.828437
S012515,36.45307671,-118.8139209
A028156,36.70814288,-121.383994
A028156,36.70013054,-121.3914144
A028156,36.69882586,-121.3879618
A028156,36.69916867,-121.3845602
S012529,36.52543929,-118.9155106
S012524,36.45419227,-118.8247993
S012523,36.52132134,-118.9189183
S012511,32.7050826,-116.0285034
S012510,32.82466126,-116.3454092
S012513,35.22759848,-115.2941032
S012509,33.0527734,-116.5302081
S012514,35.36208563,-115.2001016
S012512,34.69237893,-116.8235334
A028511,39.5419718,-122.5342286
A028510,35.43925817,-118.8004393
A028508,40.58607856,-123.2673287
A020459A,37.9623,-120.2675
A020459B,37.9605364,-120.2651625
A028502,40.05388176,-122.4772787
A028503,40.55438034,-123.2283948
A028503,40.5501008,-123.2306555
A028504,40.04231693,-122.48559
A024219A,38.26470538,-122.3284575
S012216,40.59975361,-123.1132545
S012217,40.59933316,-123.1141479
A028488,40.98041624,-120.1159463
A028491,40.97547353,-120.0908184
A028490,40.95106251,-120.1174129
A028489,40.96531939,-120.1246151
S012227,34.34548246,-116.7585201
G362832,35.44587202,-115.6990204
G362831,35.44587202,-115.6990204
G362829,35.44567995,-115.6645826
G362830,35.46057029,-115.6643983
A028487,38.1951109,-122.7859999
S002141,36.34935809,-119.2024754
S012237,38.61707508,-120.5872058
A028485,37.48024406,-119.7736694
A028482,38.41616202,-120.9440679
A028484,41.18624104,-123.211056
G362827,34.1425668,-116.5019112
S012213,36.2399611,-121.8074121
S012210,40.60130068,-123.1235453
G362828,34.1425668,-116.5019112
A028478,37.49633807,-121.5037866
A028477,37.4961321,-121.5037838
A028475,37.72265694,-121.990596
S012215,38.81701502,-120.7311845
A028474,38.96292248,-120.7141496
A028473,34.1757,-117.5416
A028473,34.0267,-117.5427
A028473,34.041,-117.5459
A028473,34.041,-117.5459
A028473,34.1353,-117.5411
A028470,41.15594529,-123.0971827
A028469,40.64948894,-123.5278807
S012885,41.0070849,-121.8712061
A028467,38.75383141,-120.6442848
C003880,40.42617482,-122.7295893
S012488,34.07858353,-116.6022999
S012486,35.87995588,-116.2297267
S012487,34.70609748,-116.8213425
S012490,33.23436273,-116.5628359
S012491,33.17835863,-115.9629082
S012489,33.2352346,-116.5433802
A028465,41.01518292,-121.1541753
A028462,39.52117981,-120.0145313
A028464,38.04684948,-122.6876302
A028464,38.04709354,-122.6892875
A028461,39.50041307,-120.0044834
S013395,35.82928512,-118.0712779
S013396,35.92208886,-118.1005702
A028456,37.43017014,-122.3844984
A028457,38.21643307,-120.5269671
A028457,38.21478596,-120.52453
A028457,38.21588397,-120.5264448
S012484,38.63473049,-122.7635724
A028454,40.19151797,-123.5894224
G193188,34.59441505,-118.1208965
G332413,33.76555625,-116.329895
A028452,38.50878526,-121.2975969
S012898,32.62255357,-116.2656277
S012900,34.30364718,-116.5319693
S012896,35.92780017,-117.3756465
S012899,34.3052595,-116.5289604
S012897,32.60977429,-116.2596183
S012483,37.3419255,-122.2650175
A028448,41.29158004,-123.7898734
A028444,37.41383731,-122.2688862
A028447,38.88125251,-122.6369352
A028447,38.88070336,-122.6369303
A028446,36.20888699,-121.6981842
S012496,38.78949564,-121.145005
A028442,34.20599428,-117.8601122
A028441,40.30131283,-122.3361608
A028440,40.30398087,-122.3390426
S012208,40.4437404,-122.3034599
A028438,38.23508316,-122.4045643
A028438,38.23071043,-122.3986216
A028438,38.23208933,-122.3968886
A028437,38.23508316,-122.4045643
A028437,38.23071642,-122.396881
A028437,38.23208933,-122.3968886
A028436,40.15886951,-122.2730141
A028436,40.15969391,-122.2726597
A028434,38.64149644,-120.4983045
A028434,38.65659452,-120.4978109
A028433,38.6381367,-120.5361916
A028433,38.64149644,-120.4983045
A028433,38.65659452,-120.4978109
A028431,41.50721446,-121.9134922
A028432,34.47406184,-120.2703172
A028432,34.47858224,-120.2711044
A028432,34.47557588,-120.2701926
A028432,34.47170812,-120.2712486
A028429,36.67606606,-119.0322287
A024456A,38.33328828,-122.2430128
S012205,37.43857734,-122.3912563
A028420,36.20867318,-121.6991263
A028422,41.8046654,-120.0652033
A028415,39.05624555,-122.9649805
A028415,39.05843327,-122.9660669
A028416,39.06027756,-122.9754256
A028414,39.06611215,-122.9672282
A028414,39.06570468,-122.9666943
G362798,34.09747167,-116.519783
A028417,39.05899778,-122.980691
A028417,39.05899038,-122.9815714
A028417,39.05871879,-122.9812155
A028417,39.05956759,-122.9782335
A028417,39.05763091,-122.9799677
A028413,39.57308722,-120.6659217
A024691A,39.18292099,-123.2250835
A024691A,39.18438108,-123.2262026
S012479,39.93895127,-122.9785893
A024691B,39.18272441,-123.2255
A024691B,39.17180544,-123.1926794
C003873,37.62965039,-121.9094739
A025436,40.00121914,-123.7773557
C003879,37.59886382,-121.8883511
C003877,37.61281987,-121.8927545
C003874,37.61921587,-121.8977085
C003875,37.61678826,-121.8962817
C003878,37.60748951,-121.8905833
G332411L001,33.63431942,-117.2839406
G332410L001,33.62871912,-117.3361574
S012480,38.31987871,-122.2203119
S012481,40.76879924,-122.9180284
A028410,41.55550413,-123.4886228
A028410,41.55216455,-123.4922015
A028409,34.67344063,-116.7702491
A028408,33.14840591,-116.5350864
A028407,38.43107568,-121.3444419
A028407,38.42778766,-121.3456938
A028407,38.42766321,-121.347964
S011560,37.28476754,-122.2845721
A025596,38.98348828,-123.1033165
A025693A,40.05249485,-123.7640617
A025693B,40.0567,-123.7636
A028403,39.47959793,-121.2345916
A028403,39.47939029,-121.2343281
A028402,38.63288063,-122.9408756
A028404,37.30691756,-122.317943
A028404,37.30857047,-122.3176392
S011525,40.63306348,-120.2263969
A025007B,39.0977,-123.4698
A025007B,39.0971,-123.4813
A025007A,39.0977,-123.4698
A025007A,39.0971,-123.4813
A023079B,40.75117261,-123.0827543
A023079A,40.75044563,-123.0870743
G362816,34.27314979,-116.413301
G362817,34.27314979,-116.413301
A025061A,39.105458,-123.483388
A028398,41.14313375,-120.2592203
A028400,41.18874001,-120.3652279
A025089,39.85123959,-120.6818629
A025896,41.98528165,-122.3619561
S011492,34.46774193,-120.3066508
A028395,39.47960139,-121.235123
A028395,39.47988055,-121.2358286
A005648C14,38.15423422,-120.5305957
A005648C14,38.15354824,-120.5283348
A005648C15,38.15423422,-120.5305957
A005648C15,38.151,-120.5314
A028394,38.12428893,-120.6922344
A028393,33.3022,-117.1041
S011484,39.68643572,-121.5810964
A028390,41.29158004,-123.7898734
A028389,37.29935351,-122.2646321
A028389,37.30974648,-122.2767422
S011483,39.68384657,-121.5864416
S011485,39.47988055,-121.2358286
A028388,33.02917764,-116.9648965
A025727,38.80312326,-121.5738437
A025727,38.79275194,-121.5912738
A025727,38.6055,-121.524459
A025727,38.62114989,-121.5240045
A025727,38.63530479,-121.5620698
A025727,38.70552454,-121.6180576
A025727,38.78071559,-121.6043228
A025727,38.7307,-121.6029
A025727,38.62114989,-121.5240045
A025727,38.74569456,-121.5631426
A025727,38.62114989,-121.5240045
A025727,38.69264425,-121.625835
A028386,38.5608,-122.63
G191731,34.53552979,-117.9836771
S011421,40.98380948,-122.714341
S011491,39.31206467,-122.7086822
A028384,37.36936288,-122.3032849
S011486,40.86716047,-122.8897337
S011463,39.15417365,-121.0753528
A028382,35.64594991,-118.4828351
A028376,37.361106,-122.3132382
A028376,37.35917054,-122.3140516
A024300A,38.6942,-122.9914
S011457,40.29163232,-123.3630489
A028372,38.24004174,-122.7271386
A028371,40.35519039,-122.357602
A028370,38.35641328,-122.6026296
S011420,37.19125196,-118.3433697
A028369,41.99952485,-121.9200067
S011548,40.77553385,-122.550336
S011553,40.72408183,-122.7425913
S011555,40.7254322,-122.7023734
S012478,39.87892696,-122.6107212
S011557,40.58980349,-122.9189895
S011556,40.69470398,-122.6995253
S011542,41.96394881,-122.1275918
S011549,40.74403674,-123.0970762
S011550,40.27072293,-122.1204424
S011545,40.26965655,-122.1965946
S011547,39.56806969,-122.4994859
S012476,41.47932979,-122.7875925
S011554,40.72030349,-122.7537342
S012477,41.94788955,-122.1341768
S012472,40.67586027,-122.9699339
S011543,39.52507015,-121.2831982
S011544,41.8175928,-122.573197
S012475,41.46771093,-122.7600864
S012473,40.67094068,-122.9673385
S011552,40.72967493,-122.8281767
S011546,40.48759705,-122.5443739
S012760,36.578754,-118.9604095
S012799,36.44853357,-118.8194025
S012787,36.46125487,-118.7778545
S012790,36.43105786,-118.7884788
S012779,36.4796764,-118.7869857
S012759,36.57652768,-118.9096656
S012777,36.47887564,-118.8002534
S012758,36.76858868,-118.0470155
S012757,36.78218006,-118.063581
S012778,36.477756,-118.7883515
S012789,36.43105786,-118.7884788
S012772,36.4990783,-118.9298287
S012791,36.43601087,-118.7932246
S012766,36.55595531,-118.9624637
S012780,36.48407151,-118.7869736
S012774,36.4877785,-118.8835745
S012776,36.47887564,-118.8002534
S012763,36.56664561,-118.9188713
S012788,36.46125487,-118.7778545
S012783,36.48298067,-118.7913986
S012761,36.57078944,-118.9648405
S012784,36.4646079,-118.8101524
S012794,36.40547665,-118.7701982
S012792,36.41236165,-118.7793538
S012793,36.41977908,-118.7796726
S012782,36.48119148,-118.889367
S012765,36.56310133,-118.9771023
S012785,36.46456883,-118.7873672
S012762,36.63172705,-117.9420195
S012764,36.56969316,-118.9736951
S012775,36.47762704,-118.8965149
S012786,36.46705021,-118.7924617
S012781,36.48298067,-118.7913986
A028368,38.55130366,-123.2858321
S011425,38.96661155,-120.7249871
S011427,38.76992197,-120.3110659
A028366,37.36692824,-122.3097656
A028366,37.36442281,-122.3029937
A028366,37.36411857,-122.3138275
A028365,38.48619498,-122.9714374
S011493,39.91094927,-122.8223995
S011495,40.00092727,-122.6871427
S011494,39.96102671,-122.745954
A028363,34.20599428,-117.8601122
A028361,38.11490177,-122.8353272
A028358,37.05180172,-119.6929973
A028359,37.36442281,-122.3029937
A028357,39.85882123,-122.2105337
S011877,35.77483688,-118.0641707
A025156,40.70104088,-124.1429097
S011927,35.73891417,-118.0258395
S012055,35.57987769,-118.4081301
S012005,35.70169868,-118.3679864
S012045,35.60396189,-118.5064709
S011583,36.52019837,-118.8896518
S011599,36.41295846,-118.8062004
S012053,35.59747615,-118.4030041
S012102,35.50406983,-118.5461712
S011678,35.92278602,-118.1201506
S011686,35.90759216,-118.1088411
S012185,35.4389476,-118.5489293
S011695,35.89610794,-118.0455001
S011746,35.86065304,-118.150884
S011747,35.83537968,-118.1508211
S011759,35.82789965,-118.142132
S012191,35.42053694,-118.4088516
S011781,35.82020709,-118.1051146
S011852,35.73050371,-118.4610979
S011854,35.77818379,-118.0705358
S011931,35.74248518,-118.0256722
S011950,35.67590989,-118.512638
S011974,35.63626079,-118.5014543
S012115,35.49238733,-118.5158615
S012193,35.42053694,-118.4088516
S011984,35.6410802,-118.531434
S011985,35.63640884,-118.5317403
S011606,36.41295846,-118.8062004
S012063,35.56972511,-118.4045492
S012065,35.56283562,-118.4110713
S012089,35.52056535,-118.5434245
S012120,35.49776769,-118.5424341
S012128,35.48348175,-118.5425081
S012166,35.51265084,-118.4634045
S011698,35.8962219,-118.0596786
S011754,35.84030099,-118.0404457
S012195,35.42053694,-118.4088516
S012197,35.42172431,-118.4232896
S012198,35.41800159,-118.4272979
S011791,35.86530107,-118.1106731
S011839,35.84466008,-118.0360061
S011858,35.77814643,-118.0658167
S011902,35.77013856,-118.0268115
S011912,35.77367587,-118.0227224
S011930,35.74248518,-118.0256722
S011955,35.68301425,-118.4881036
S012152,35.45586811,-118.5112682
S011903,35.77013856,-118.0268115
S011696,35.89610794,-118.0455001
S011992,35.62473185,-118.5321694
S012022,35.69866911,-118.036266
S012039,35.60737908,-118.5105285
S012076,35.52747286,-118.5343966
S012090,35.52012572,-118.5496381
S012114,35.49546197,-118.5031156
S011630,36.43746279,-118.8438748
S011637,36.27866649,-118.8292659
S011669,35.94198708,-118.08041
S012132,35.48035395,-118.5026875
S012148,35.46656113,-118.5163716
S011705,35.89657154,-118.1045777
S012196,35.41475142,-118.4136892
S011766,35.82561788,-118.0591781
S011767,35.8258439,-118.0531037
S011777,35.81406339,-118.0920316
S011801,35.85756795,-118.1421439
S011874,35.77044657,-118.1366944
S011894,35.7061879,-118.1009326
S011949,35.68384512,-118.5200949
S011886,35.71316804,-118.1277181
S012007,35.63255533,-118.2854049
S012064,35.56668157,-118.4110905
S011631,36.43744679,-118.8323162
S012145,35.4706819,-118.5163974
S012181,35.45222933,-118.4587002
S011758,35.8315024,-118.1464778
S011876,35.77165771,-118.0790403
S011878,35.77483688,-118.0641707
S011922,35.74261418,-118.0527956
S011970,35.66897799,-118.5279116
S012155,35.45231479,-118.5068815
S011658,35.95648339,-118.1079452
S012010,35.62543184,-118.3326528
S012015,35.61773831,-118.3332945
S012104,35.50646082,-118.5334202
S011681,35.93281923,-118.1396284
S011684,35.91895051,-118.1215447
S012122,35.4944533,-118.5464434
S012137,35.47108439,-118.4849999
S012184,35.45553909,-118.4551931
S011719,35.90436451,-118.1179945
S012188,35.42053694,-118.4088516
S011780,35.81770154,-118.1007587
S011804,35.85484648,-118.0729989
S011837,35.84081454,-118.0360535
S011847,35.71621855,-118.4967221
S011860,35.77818379,-118.0705358
S011888,35.70602599,-118.1277069
S011947,35.69433115,-118.5087122
S011977,35.64358983,-118.5227005
S011592,36.51305601,-118.8893216
S011604,36.41295846,-118.8062004
S012050,35.53141802,-118.5431601
S011660,35.94860385,-118.1195219
S011666,35.93697146,-118.143974
S011689,35.91414598,-118.068243
S011701,35.9040544,-118.0774799
S011735,35.88904507,-118.0553763
S011749,35.82082144,-118.1509792
S011835,35.84081454,-118.0360535
S011910,35.76684241,-118.0268524
S012037,35.61462085,-118.5196566
S011675,35.9315095,-118.0754668
S011585,36.5273351,-118.884196
S011883,35.71975539,-118.132781
S011989,35.62475062,-118.5277956
S011997,35.6173597,-118.4880499
S012020,35.70196777,-118.0268379
S011598,36.41295846,-118.8062004
S012079,35.52300752,-118.5185738
S012108,35.48892437,-118.4893036
S012110,35.4984852,-118.5027981
S011634,36.28887187,-118.86046
S011644,36.03312558,-118.1077453
S011665,35.94408132,-118.1395044
S011674,35.94227642,-118.0476384
S012156,35.45233473,-118.5020132
S012173,35.47339709,-118.4549557
S011697,35.8962219,-118.0596786
S011731,35.88416275,-118.0631994
S011830,35.83729444,-118.0091076
S011857,35.77818379,-118.0705358
S011868,35.76612052,-118.1461797
S011909,35.76684241,-118.0268524
S012190,35.42053694,-118.4088516
S011867,35.76642691,-118.1505581
S012129,35.47881083,-118.5426453
S011845,35.73064116,-118.4964725
S011921,35.74261418,-118.0527956
S012008,35.63339255,-118.2796874
S012028,35.69482547,-118.0278458
S011578,36.53804913,-118.8852013
S011589,36.52706538,-118.8893017
S011612,36.41516325,-118.8106131
S011614,36.4154519,-118.8194489
S012059,35.56382484,-118.4426799
S012070,35.59345852,-118.2634077
S011664,35.94408132,-118.1395044
S012126,35.48758691,-118.546062
S011706,35.89657154,-118.1045777
S011737,35.94789327,-118.0289886
S011762,35.82494808,-118.114505
S011779,35.81406339,-118.0920316
S011782,35.81385342,-118.1004656
S011783,35.81014811,-118.1190568
S011814,35.83929973,-118.1234515
S011823,35.83115888,-118.1370362
S011882,35.73828256,-118.1457825
S011907,35.77010225,-118.0224299
S011958,35.68313285,-118.4928181
S011999,35.67824272,-118.4789849
S011620,36.40914163,-118.8245611
S011613,36.41516325,-118.8106131
S012047,35.54727462,-118.5293151
S012116,35.4882673,-118.5156678
S011659,35.95651144,-118.1116615
S011692,35.91716482,-118.0678693
S012123,35.4944533,-118.5464434
S012131,35.48035395,-118.5026875
S012138,35.46669088,-118.4844704
S012143,35.4592695,-118.4854341
S012153,35.45231479,-118.5068815
S012158,35.44931076,-118.5024984
S012160,35.44948349,-118.4937701
S011716,35.90436451,-118.1179945
S011750,35.82826943,-118.1552835
S011761,35.82137721,-118.1145455
S011776,35.81406339,-118.0920316
S011789,35.8766962,-118.0919792
S011815,35.83964434,-118.1328941
S011817,35.83964434,-118.1328941
S011870,35.76612052,-118.1461797
S011914,35.77370939,-118.0267671
S011601,36.41625481,-118.8061922
S011638,36.26058298,-118.8649202
S011987,35.65080483,-118.5052453
S011994,35.62182041,-118.5059081
